3m,14d,all,bias3,low,summer,cap,eve,applied,group_by,sb_name,rb_name,rolling,stat,beta,hours_name,hours,gate,th,source_bins,ratio_bins
6.338056763659409,11.084427052299471,6.397653304404264,-48.97984474454089,48.981054076588705,34.34608173438807,1.5505500562664434,2.9446944417686596,73,"hour,source_ratio_bin,weekend",wide,coarse,3,mean,-0.2,h789111718,"7-9,11,17,18",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338089555896341,11.083747905979772,6.397685685263414,-49.70302911890372,48.712769837146745,34.10984881434235,1.5505500562664434,2.9446944417686596,53,"hour,source_ratio_bin,weekend",wide,coarse,13,median,-0.3,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338089555896341,11.083747905979772,6.397685685263414,-49.70302911890372,48.712769837146745,34.10984881434235,1.5505500562664434,2.9446944417686596,53,"hour,source_ratio_bin,weekend",wide,coarse,21,median,-0.3,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338089555896341,11.083747905979772,6.397685685263414,-49.70302911890372,48.712769837146745,34.10984881434235,1.5505500562664434,2.9446944417686596,53,"hour,source_ratio_bin,weekend",wide,coarse,34,median,-0.3,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.33816411351961,11.126688728856326,6.397759307563189,-46.039348697020024,49.62716993063513,35.39777842399825,1.5505500562664434,2.9339052856408188,676,"hour,source_bin",wide,default,34,mean,0.12,all,all,wmape,10,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338175166614998,11.090985212042929,6.397770221997777,-47.40456356282973,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,5,mean,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338175166614998,11.090985212042929,6.397770221997777,-47.40456356282973,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,8,mean,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338175166614998,11.090985212042929,6.397770221997777,-47.40456356282973,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,13,mean,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338175166614998,11.090985212042929,6.397770221997777,-47.40456356282973,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,21,mean,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338175166614998,11.090985212042929,6.397770221997777,-47.40456356282973,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,34,mean,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338194425260508,11.090985212042929,6.397789239044068,-47.38565836295316,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,3,mean,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338223769765547,11.085804371152836,6.397818215423035,-48.47732572875563,49.01948552270789,34.298210296974105,1.5505500562664434,2.9446944417686596,29,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.2,morning,morning,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338237184345578,11.085757198851386,6.397831461717502,-48.47878665712132,49.021622204534566,34.296716431243574,1.5505500562664434,2.9446944417686596,30,"hour,source_ratio_bin,weekend",wide,coarse,8,median,-0.2,morning,morning,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338237184345578,11.085757198851386,6.397831461717502,-48.47878665712132,49.021622204534566,34.296716431243574,1.5505500562664434,2.9446944417686596,30,"hour,source_ratio_bin,weekend",wide,coarse,13,median,-0.2,morning,morning,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338237184345578,11.085757198851386,6.397831461717502,-48.47878665712132,49.021622204534566,34.296716431243574,1.5505500562664434,2.9446944417686596,30,"hour,source_ratio_bin,weekend",wide,coarse,21,median,-0.2,morning,morning,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338237184345578,11.085757198851386,6.397831461717502,-48.47878665712132,49.021622204534566,34.296716431243574,1.5505500562664434,2.9446944417686596,30,"hour,source_ratio_bin,weekend",wide,coarse,34,median,-0.2,morning,morning,wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338241814874957,11.089696834957042,6.397836034157005,-49.61874966417608,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,23,"hour,source_ratio_bin,weekend",wide,coarse,5,mean,-0.3,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338264499533125,11.090978373057398,6.397858434236711,-49.01673200828161,48.981054076588705,34.34608173438807,1.5505500562664434,2.9446944417686596,64,"hour,source_ratio_bin,weekend",wide,coarse,3,mean,-0.2,h789111718,"7-9,11,17,18",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.3382718678432814,11.12690560773737,6.397865710111604,-46.08311471647802,49.620307631248465,35.3922171114608,1.5505500562664434,2.9339052856408188,705,"hour,source_bin",wide,default,21,mean,0.12,all,all,wmape,10,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338279947553678,11.085409891845758,6.397873688462238,-48.03548605516614,48.973212163720575,34.29815356592512,1.5505500562664434,2.9446944417686596,36,"hour,source_ratio_bin,weekend",wide,coarse,3,median,-0.15,morning,morning,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338280059968203,11.100505725940717,6.3978737994665265,-48.353104574478124,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,17,"hour,source_ratio_bin,weekend",wide,coarse,3,median,-0.15,h78917,"7-9,17",wmape,30,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338304178640051,11.090600313222073,6.3978976155702485,-49.30602713655819,48.85017424599711,34.221987788703046,1.5505500562664434,2.9446944417686596,68,"hour,source_ratio_bin,weekend",wide,coarse,5,mean,-0.15,h789111718,"7-9,11,17,18",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338304788562349,11.093593081104402,6.397898217841086,-48.584303634294685,48.85662364643063,34.34662188394294,1.5505500562664434,2.9398727997861465,278,"hour,source_ratio_bin,summer",wide,fine,2,mean,0.1,night,night,absbias,250,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338304788562349,11.093593081104402,6.397898217841086,-48.584303634294685,48.85662364643063,34.34662188394294,1.5505500562664434,2.9398727997861465,278,"hour,source_ratio_bin,summer",wide,fine,2,median,0.1,night,night,absbias,250,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.33832131891027,11.107560022166348,6.3979145408162115,-46.005329883399384,49.03562487747227,34.835421467849834,1.5505500562664434,2.9446944417686596,398,"hour,source_bin",wide,default,3,median,0.12,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338329151086018,11.090985212042929,6.397922274737514,-47.490396330485225,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,5,median,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338329151086018,11.090985212042929,6.397922274737514,-47.490396330485225,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,8,median,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338329151086018,11.090985212042929,6.397922274737514,-47.490396330485225,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,13,median,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338329151086018,11.090985212042929,6.397922274737514,-47.490396330485225,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,21,median,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338329151086018,11.090985212042929,6.397922274737514,-47.490396330485225,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,34,median,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338347638648743,11.12179567055205,6.397940530374234,-45.10320489511645,50.00679323528724,35.68550532902565,1.5505500562664434,2.9446944417686596,451,"hour,source_bin",wide,default,13,mean,0.15,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338351903099196,11.10654504112222,6.397944741327264,-48.627998082137424,48.85662364643063,34.34662188394294,1.5505500562664434,2.936924018211826,416,"hour,source_ratio_bin,summer",wide,fine,2,mean,0.12,night,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338351903099196,11.10654504112222,6.397944741327264,-48.627998082137424,48.85662364643063,34.34662188394294,1.5505500562664434,2.936924018211826,416,"hour,source_ratio_bin,summer",wide,fine,2,median,0.12,night,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.33838130803205,11.101610919328147,6.39797377737598,-48.9030989835175,48.85662364643063,34.34662188394294,1.5505500562664434,2.940591930317645,349,"hour,source_ratio_bin,summer",wide,fine,3,mean,0.1,night,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338402035920583,11.109010685350935,6.3979942452336775,-49.04514569685031,48.85662364643063,34.34662188394294,1.5505500562664434,2.9411221316706713,379,"hour,source_ratio_bin,summer",wide,fine,3,median,0.12,night,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338417820355807,11.107639531341993,6.398009831653563,-48.712555745063845,48.85662364643063,34.34662188394294,1.5505500562664434,2.9368253649445357,358,"hour,source_ratio_bin,summer",wide,fine,2,mean,0.12,night,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338417820355807,11.107639531341993,6.398009831653563,-48.712555745063845,48.85662364643063,34.34662188394294,1.5505500562664434,2.9368253649445357,358,"hour,source_ratio_bin,summer",wide,fine,2,median,0.12,night,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338431536877688,11.090985212042929,6.398023376102023,-47.49613262303667,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,20,"hour,source_bin,summer",wide,default,3,median,0.3,night,night,wmape,40,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338434413144224,11.085507014194949,6.39802621628587,-49.296976836166465,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,11,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.3,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338434413144224,11.085507014194949,6.39802621628587,-49.296976836166465,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,11,"hour,source_ratio_bin,weekend",wide,coarse,8,median,-0.3,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338434413144224,11.085507014194949,6.39802621628587,-49.296976836166465,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,11,"hour,source_ratio_bin,weekend",wide,coarse,13,median,-0.3,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338434413144224,11.085507014194949,6.39802621628587,-49.296976836166465,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,11,"hour,source_ratio_bin,weekend",wide,coarse,21,median,-0.3,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338434413144224,11.085507014194949,6.39802621628587,-49.296976836166465,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,11,"hour,source_ratio_bin,weekend",wide,coarse,34,median,-0.3,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338469202996119,11.128017887976636,6.398060569699952,-43.88792008486113,49.81525447816078,35.444182738739535,1.5505500562664434,2.9446944417686596,398,"hour,source_bin",wide,default,3,median,0.25,day,day,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.3384735749299415,11.106444627829502,6.39806488678798,-49.0523477528138,48.85662364643063,34.34662188394294,1.5505500562664434,2.9401234864093855,349,"hour,source_ratio_bin,summer",wide,fine,3,mean,0.12,night,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338476732143733,11.08550988553933,6.398068004394604,-46.88788659464698,48.68677866620437,34.17322770186093,1.5505500562664434,2.9446944417686596,66,"hour,source_bin",wide,default,3,median,0.12,day,day,absbias,500,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338479639422187,11.086578111475129,6.3980708752013244,-49.65766397702656,48.80481533271039,34.243792560143476,1.5505500562664434,2.9446944417686596,52,"hour,source_ratio_bin,weekend",wide,coarse,8,median,-0.3,h789111718,"7-9,11,17,18",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338486865270706,11.10044833737095,6.398078010401756,-48.549474257953854,48.85662364643063,34.34662188394294,1.5505500562664434,2.9378354212732436,416,"hour,source_ratio_bin,summer",wide,fine,2,mean,0.1,night,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338486865270706,11.10044833737095,6.398078010401756,-48.549474257953854,48.85662364643063,34.34662188394294,1.5505500562664434,2.9378354212732436,416,"hour,source_ratio_bin,summer",wide,fine,2,median,0.1,night,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338578161342136,11.015555348048595,6.398168161166286,-47.987562470485834,48.85662364643063,34.34662188394294,1.5409440238805263,2.9127130966111325,15,"hour,source_ratio_bin,weekend",wide,default,5,mean,-0.3,evening,evening,wmape,10,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338583837213081,11.101454661723304,6.398173765833573,-48.619938977059206,48.85662364643063,34.34662188394294,1.5505500562664434,2.9378020410152907,358,"hour,source_ratio_bin,summer",wide,fine,2,mean,0.1,night,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338583837213081,11.101454661723304,6.398173765833573,-48.619938977059206,48.85662364643063,34.34662188394294,1.5505500562664434,2.9378020410152907,358,"hour,source_ratio_bin,summer",wide,fine,2,median,0.1,night,night,absbias,150,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338591610810745,11.07844580726746,6.3981814419116505,-48.40359570506141,48.97877005363857,34.31031319371631,1.5505500562664434,2.9446944417686596,33,"hour,source_ratio_bin,weekend",wide,coarse,5,median,-0.15,morning,morning,wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338612809011044,11.103682338989817,6.398202374181067,-48.897097270214594,48.85662364643063,34.34662188394294,1.5505500562664434,2.941636157955819,379,"hour,source_ratio_bin,summer",wide,fine,3,median,0.1,night,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338616960456779,11.136012581848219,6.3982064735470185,-45.52957813307624,49.94763344721097,35.67317070505443,1.5505500562664434,2.9312079966088587,676,"hour,source_bin",wide,default,34,mean,0.15,all,all,wmape,10,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.3386353414791055,11.092371793083332,6.3982246239798855,-49.452502060718274,48.819261479264235,34.18841252399067,1.5505500562664434,2.9446944417686596,65,"hour,source_ratio_bin,weekend",wide,coarse,13,mean,-0.15,h789111718,"7-9,11,17,18",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.3386353414791055,11.092371793083332,6.3982246239798855,-49.452502060718274,48.819261479264235,34.18841252399067,1.5505500562664434,2.9446944417686596,65,"hour,source_ratio_bin,weekend",wide,coarse,21,mean,-0.15,h789111718,"7-9,11,17,18",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.3386353414791055,11.092371793083332,6.3982246239798855,-49.452502060718274,48.819261479264235,34.18841252399067,1.5505500562664434,2.9446944417686596,65,"hour,source_ratio_bin,weekend",wide,coarse,34,mean,-0.15,h789111718,"7-9,11,17,18",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338646420705341,11.092258786916355,6.398235564217508,-49.46252630785824,48.80811681721519,34.1657084867045,1.5505500562664434,2.9446944417686596,65,"hour,source_ratio_bin,weekend",wide,coarse,8,mean,-0.15,h789111718,"7-9,11,17,18",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338651305877015,11.102008109286063,6.398240388104829,-48.84988151440412,48.85662364643063,34.34662188394294,1.5505500562664434,2.940067787274745,410,"hour,source_ratio_bin,summer",wide,fine,3,mean,0.1,night,night,absbias,100,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338673026074355,11.108067711323251,6.398261835822845,-45.67054521863538,49.27924117376533,34.79173148430248,1.5505500562664434,2.9446944417686596,312,"hour,source_bin",wide,default,3,median,0.2,day,day,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338701833766924,11.114315623219607,6.39829028212364,-45.076994345326696,49.59149953512163,34.965626168513545,1.5505500562664434,2.9446944417686596,312,"hour,source_bin",wide,default,3,median,0.25,day,day,wmape,20,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338739075489519,11.093402159278373,6.39832705664977,-49.91504775832622,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,18,"hour,source_ratio_bin,weekend",wide,coarse,13,mean,-0.3,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338739075489519,11.093402159278373,6.39832705664977,-49.91504775832622,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,18,"hour,source_ratio_bin,weekend",wide,coarse,21,mean,-0.3,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338739075489519,11.093402159278373,6.39832705664977,-49.91504775832622,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,18,"hour,source_ratio_bin,weekend",wide,coarse,34,mean,-0.3,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338754275200016,10.998017697684269,6.3983420656802865,-47.87588966120718,48.85662364643063,34.34662188394294,1.4846654289210266,2.9131582540831786,11,"hour,source_ratio_bin,summer",wide,coarse,3,median,-0.3,evening,evening,wmape,12,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338775988602284,11.136283680449525,6.398363506688471,-45.58428565739873,49.94293170379103,35.666219064382624,1.5505500562664434,2.9312079966088587,705,"hour,source_bin",wide,default,21,mean,0.15,all,all,wmape,10,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.03,0.05,0.07,0.1,0.2,0.45,0.75,0.9,0.98,1.01"
6.338788927144348,11.09377362756621,6.398376282916855,-49.912254756762074,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,18,"hour,source_ratio_bin,weekend",wide,coarse,8,mean,-0.3,h78917,"7-9,17",wmape,25,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.3388173295624375,11.088155476058187,6.398404329027329,-48.700936624984585,48.85662364643063,34.34662188394294,1.5505500562664434,2.938001403579246,234,"hour,source_ratio_bin,summer",wide,fine,2,mean,0.12,night,night,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.3388173295624375,11.088155476058187,6.398404329027329,-48.700936624984585,48.85662364643063,34.34662188394294,1.5505500562664434,2.938001403579246,234,"hour,source_ratio_bin,summer",wide,fine,2,median,0.12,night,night,absbias,300,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.005,0.01,0.02,0.03,0.05,0.08,0.12,0.2,0.35,0.55,0.75,0.9,0.98,1.01"
6.338848861882374,11.08752726737509,6.398435465775113,-49.298562059629404,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,11,"hour,source_ratio_bin,weekend",wide,coarse,5,mean,-0.3,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
6.338848861882374,11.08752726737509,6.398435465775113,-49.298562059629404,48.85662364643063,34.34662188394294,1.5505500562664434,2.9446944417686596,11,"hour,source_ratio_bin,weekend",wide,coarse,8,mean,-0.3,h78917,"7-9,17",wmape,35,"-1,100,500,1000,2000,4000,7000,10000,13000,1000000000","-0.01,0.01,0.05,0.1,0.2,0.5,0.85,0.98,1.01"
