candidate,group_by,rolling,stat,thr,hours,distop,distthr,alpha,applied,wmape_3m,wmape_14d,wmape_all,bias_3m,delta_3m,delta_14d,delta_all
f_rolling_mean_hour_7d,hour_cr,3,median,250,midday,ge_rel,0.1,-0.3,3,6.137037495837067,10.664443448410681,6.1991558181977995,-40.09939093357069,-0.020462418146512285,0.0,-0.020205717629902864
f_rolling_mean_hour_7d,hour_cr,3,median,250,coremid,ge_rel,0.1,-0.3,3,6.137037495837067,10.664443448410681,6.1991558181977995,-40.09939093357069,-0.020462418146512285,0.0,-0.020205717629902864
f_price_lag_48,hour_low,3,median,-500,coremid,ge_rel,0.05,-0.2,49,6.137045382549406,10.663547470906312,6.199163605971533,-38.819810086066646,-0.020454531434173084,-0.0008959775043688722,-0.020197929856169416
f_price_lag_48,hour_low,3,median,-100,day,ge_abs,1000.0,-0.2,12,6.1370823115134385,10.640536077715264,6.199200071662648,-40.26026987408609,-0.020417602470140572,-0.02390737069541693,-0.02016146416505471
f_price_lag_48,hour_low,3,mean,-250,coremid,ge_abs,1000.0,-0.2,6,6.137153048161565,10.664443448410681,6.199269920921318,-40.91685159062536,-0.02034686582201406,0.0,-0.020091614906384336
f_price_lag_48,hour_low,3,median,-250,day,ge_rel,0.05,-0.1,44,6.137197730798412,10.652789541935286,6.199314043015619,-40.56892536450698,-0.02030218318516752,-0.011653906475395104,-0.02004749281208351
f_rolling_mean_hour_7d,hour_cr,3,mean,250,day,ge_abs,500.0,-0.3,6,6.137328272642839,10.674862947871075,6.199442947215919,-41.127636151705005,-0.02017164134074001,0.010419499460393666,-0.019918588611782972
f_rolling_mean_hour_7d,hour_cr,3,mean,250,midday,ge_abs,500.0,-0.3,6,6.137328272642839,10.674862947871075,6.199442947215919,-41.127636151705005,-0.02017164134074001,0.010419499460393666,-0.019918588611782972
f_rolling_mean_hour_7d,hour_cr,3,mean,250,coremid,ge_abs,500.0,-0.3,6,6.137328272642839,10.674862947871075,6.199442947215919,-41.127636151705005,-0.02017164134074001,0.010419499460393666,-0.019918588611782972
f_price_lag_48,hour_low,3,mean,-100,midday,ge_abs,1000.0,-0.3,6,6.137332398272428,10.664443448410681,6.199447021089589,-40.164963179632394,-0.02016751571115094,0.0,-0.019914514738113454
f_rolling_mean_hour_7d,hour_summer_sr,5,median,250,all,ge_rel,0.1,0.3,6,6.137366791310842,10.664443448410681,6.1994809826682085,-42.57128100217251,-0.020133122672737258,0.0,-0.019880553159493886
f_rolling_mean_hour_7d,hour_low,21,mean,-500,all,ge_rel,0.05,-0.1,66,6.137399965765214,10.664443448410681,6.199513740949893,-40.66121419685133,-0.02009994821836525,0.0,-0.0198477948778093
f_price_lag_48,hour_low,3,median,-250,day,ge_abs,1000.0,-0.2,18,6.137622979121147,10.640536077715264,6.199733956608932,-39.38752777784107,-0.019876934862431916,-0.02390737069541693,-0.019627579218770563
f_price_lag_48,hour_low,3,median,-100,midday,none,0.0,-0.2,115,6.137661292974272,10.65662312831139,6.199771789815741,-39.49201622536559,-0.01983862100930711,-0.007820320099291678,-0.019589746011961395
f_price_lag_48,hour_low,3,mean,-100,midday,ge_rel,0.05,-0.2,15,6.137678203185725,10.664443448410681,6.1997884878890215,-40.70113704306046,-0.019821710797853775,0.0,-0.019573047938680865
f_price_lag_48,hour_low,3,median,-100,day,none,0.0,-0.1,120,6.137731138900339,10.644332327104,6.199840759526436,-40.92872590804689,-0.019768775083240264,-0.020111121306682023,-0.01952077630126592
f_price_lag_48,hour_low,3,median,-100,coremid,ge_abs,500.0,-0.1,29,6.137762063466807,10.660829593538764,6.1998712961450035,-40.664301824069334,-0.019737850516771793,-0.0036138548719168995,-0.019490239682698807
f_price_lag_48,hour_low,3,median,-100,day,ge_rel,0.05,-0.1,29,6.137779614624664,10.647616203297467,6.1998886271240305,-41.04500184187132,-0.01972029935891495,-0.016827245113214317,-0.0194729087036718
f_price_lag_48,hour_low,3,mean,-100,day,ge_abs,1000.0,-0.3,7,6.137798845358495,10.66791916653918,6.199907616608793,-40.023502647197915,-0.019701068625083806,0.0034757181284987837,-0.019453919218909377
