wmape_3m,wmape_14d,wmape_all,hours,metric,threshold,alpha,applied,delta_3m,delta_14d
7.035963336321986,12.851577157526558,7.088830551799144,night,absdiff_le,100.0,0.2,118,-0.0029501277783072766,-0.0007369264783267937
7.0359656561073844,12.848915982606506,7.088832842482893,all,ratio_le,0.02,0.1,283,-0.0029478079929088352,-0.0033981013983783726
7.03597646678573,12.83010479482258,7.088291482494833,midday,reldiff_le,0.02,-0.25,187,-0.0029369973145634276,-0.022209289182304914
7.035987081426587,12.824590717329665,7.08885399902201,peakerr,ratio_le,0.08,-0.25,235,-0.0029263826737064846,-0.027723366675219907
7.035994702805882,12.851331650710963,7.0888615247912945,all,reldiff_le,0.005,0.3,282,-0.002918761294411709,-0.0009824332939221136
7.03600015621978,12.85971854968872,7.088866909792253,night,reldiff_le,0.02,0.2,186,-0.0029133078805134716,0.0074044656838356815
7.0360091600677785,12.845562077632922,7.088875800687207,day,ratio_le,0.05,-0.5,44,-0.0029043040325147373,-0.0067520063719630485
7.036019701150053,12.855482915862867,7.088886209531872,midday,absdiff_le,100.0,0.3,132,-0.0028937629502401307,0.003168831857982113
7.036096266316731,12.844353589881633,7.088961814190477,evening,absdiff_le,200.0,0.4,106,-0.002817197783562264,-0.007960494123251394
7.036098433653281,12.823242685567676,7.088963954337844,midday,profile_abs_le,500.0,-0.5,36,-0.0028150304470120346,-0.02907139843720863
7.036123344035404,12.851317507815269,7.088988552219856,night,absdiff_le,200.0,0.1,168,-0.0027901200648896562,-0.0009965761896157943
7.0361253429256605,12.849101087155285,7.088961923697333,midday,ratio_le,0.35,0.1,119,-0.002788121174632785,-0.0032129968495997474
7.0361366393135585,12.823352935023536,7.088650701758597,day,reldiff_le,0.05,-0.1,340,-0.0027768247867347995,-0.028961148981348828
7.036177056115167,12.817490325964867,7.089041590482941,midday,profile_abs_le,750.0,0.1,108,-0.002736407985126199,-0.034823758040017694
7.036187142797902,12.849734841330744,7.089051550628497,night,ratio_le,0.01,0.7,97,-0.0027263213023909216,-0.0025792426741411134
7.036209085060985,12.849659800177374,7.089073217626445,day,absdiff_le,50.0,0.4,104,-0.0027043790393079803,-0.0026542838275105396
7.036220825570077,12.843545115956697,7.089084810851149,peakerr,profile_abs_le,1000.0,0.05,442,-0.0026926385302159517,-0.008768968048187276
7.036234005478705,12.848048585552347,7.089040620744652,midday,ratio_le,0.35,0.2,119,-0.00267945862158836,-0.004265498452538097
7.036242653834765,12.911088713151475,7.08910636528081,midday,profile_abs_le,2000.0,0.1,432,-0.0026708102655286226,0.058774629146590485
7.03626009558714,12.800951598327421,7.088571553180126,peakerr,reldiff_le,0.02,-0.25,339,-0.0026533685131528983,-0.05136248567746371
7.036275733625183,12.848434406081156,7.089139030086096,night,reldiff_le,0.01,0.2,125,-0.0026377304751106223,-0.003879677923729119
7.036280037994234,12.838811001676948,7.089143280456947,peakerr,ratio_le,0.08,-0.1,235,-0.0026334261060592112,-0.01350308232793651
7.03630811957373,12.806664958968602,7.088820030803254,peakerr,absdiff_le,750.0,-0.1,544,-0.002605344526563691,-0.04564912503628271
7.036309895088517,12.857626003275469,7.08917276299474,peakerr,absdiff_le,150.0,0.15,264,-0.0026035690117760524,0.005311919270583942
7.036310405295596,12.838503074099544,7.089173266801284,peakerr,ratio_le,0.02,0.7,124,-0.002603058804697689,-0.01381100990534101
7.036355332195471,12.85327637041061,7.08921763009434,all,absdiff_le,150.0,0.05,439,-0.0025581319048226803,0.0009622864057252656
7.036390503752407,12.850716916477731,7.089252360424984,all,absdiff_le,50.0,0.15,277,-0.0025229603478864604,-0.0015971675271533314
7.036405170514196,12.851094637299482,7.089266843192619,all,ratio_le,0.01,0.2,209,-0.0025082935860973876,-0.001219446705402305
7.0364214634254125,12.839896994304215,7.08928293170968,evening,absdiff_le,200.0,1.0,106,-0.0024920006748807566,-0.012417089700669237
7.036431637010808,12.854637723527617,7.089292977667701,day,absdiff_le,100.0,0.2,150,-0.0024818270894853,0.0023236395227321793
7.036449585050475,12.850817612381874,7.089310700549667,peakerr,absdiff_le,50.0,0.3,159,-0.002463879049818374,-0.0014964716230103647
7.036456814574031,12.85037424504302,7.089317839379036,night,absdiff_le,150.0,0.1,141,-0.0024566495262625665,-0.0019398389618654477
7.036460452156949,12.841462576222115,7.0893214313285675,peakerr,ratio_le,0.02,0.55,124,-0.00245301194334413,-0.010851507782769332
7.036503123683511,12.857867433267762,7.089363567541912,night,reldiff_le,0.02,0.15,186,-0.0024103404167821196,0.005553349262877205
7.036529172664473,12.850478561098688,7.0893892897390645,midday,absdiff_le,50.0,0.4,93,-0.002384291435820529,-0.001835522906196374
7.036561343048081,12.845737772662014,7.089421056546027,evening,absdiff_le,200.0,0.3,106,-0.002352121052211942,-0.006576311342870511
7.036627330917816,12.854819267309217,7.089486216599611,peakerr,reldiff_le,0.005,1.0,163,-0.002286133182477279,0.002505183304332803
7.036628524805281,12.850840231048233,7.089487395509789,night,absdiff_le,50.0,0.4,99,-0.002284939295011945,-0.001473852956651811
7.036643661577299,12.849856044249666,7.089502342391387,night,ratio_le,0.02,0.15,126,-0.0022698025229939134,-0.002458039755218522
7.036665529506454,12.850287536189487,7.089523935987925,night,ratio_le,0.01,0.55,97,-0.002247934593839318,-0.0020265478153973504
7.036670563432741,12.852139008502473,7.089528906763734,peakerr,ratio_le,0.01,0.4,86,-0.0022429006675519503,-0.00017507550241191439
7.0366996833149145,12.853886994795028,7.089557661337724,all,absdiff_le,200.0,0.05,496,-0.002213780785378816,0.0015729107901432116
7.036700868266562,12.851761389146137,7.089558831424184,night,absdiff_le,100.0,0.15,118,-0.0022125958337309015,-0.0005526948587473157
7.036703394570541,12.874533873106333,7.089561326035742,day,absdiff_le,150.0,0.4,179,-0.0022100695297524453,0.02221978910144884
7.036709168912786,12.851555187790298,7.08956702793901,night,ratio_le,0.05,0.05,198,-0.002204295187507199,-0.0007588962145863576
7.036710722464363,12.883317854693443,7.089568562001322,day,absdiff_le,150.0,0.55,179,-0.002202741635930039,0.03100377068855842
7.036727365661505,12.851340966779482,7.089584996409978,peakerr,absdiff_le,100.0,0.1,221,-0.0021860984387886973,-0.0009731172254028309
7.036740811012497,12.844422078344689,7.089598273089383,peakerr,ratio_le,0.02,0.4,124,-0.002172653087796128,-0.007892005660195878
7.0367562778113735,12.84116246207017,7.089392731838973,midday,absdiff_le,300.0,-0.1,201,-0.00215718628891981,-0.011151621934715195
7.036756511645857,12.834902204984877,7.089613776758696,midday,profile_abs_le,750.0,0.05,108,-0.002156952454436478,-0.01741187902000796
7.036767685757363,12.85398342099209,7.089624810691256,peakerr,reldiff_le,0.005,0.7,163,-0.0021457783429301713,0.0016693369872058383
7.036801705689137,12.837355299834693,7.08965840384385,midday,profile_abs_le,500.0,-0.25,36,-0.002111758411156295,-0.014958784170191919
7.036817393739078,12.851659128475601,7.089673895087602,all,reldiff_le,0.005,0.2,282,-0.0020960703612153964,-0.0006549555292831855
7.036821343021008,12.848629451613256,7.08967779482589,night,reldiff_le,0.005,1.0,94,-0.0020921210792854694,-0.0036846323916286394
7.036852817492894,12.892101836280556,7.089708874451324,day,absdiff_le,150.0,0.7,179,-0.0020606466073989083,0.03978775227567155
7.036852892258083,12.852035404202386,7.089708948278588,all,absdiff_le,100.0,0.05,371,-0.0020605718422102015,-0.000278679802498516
7.036855390724503,12.854025251311036,7.089711415401808,midday,absdiff_le,100.0,0.2,132,-0.00205807337579067,0.0017111673061513955
7.036861167788752,12.849404325562086,7.089717119992933,night,reldiff_le,0.01,0.15,125,-0.0020522963115414683,-0.0029097584427990597
7.036870279319357,12.833556236416635,7.089726117219618,evening,profile_abs_le,500.0,-0.1,30,-0.0020431847809359027,-0.018757847588249277
7.0368800162000715,12.85032337113425,7.089735731951411,day,absdiff_le,50.0,0.3,104,-0.002033447900221752,-0.001990712870634681
7.036894807307801,12.848938080818902,7.08975033750507,day,ratio_le,0.05,-0.25,44,-0.002018656792492024,-0.0033760031859824124
7.0368970199303496,12.853171796483803,7.089752522370323,day,reldiff_le,0.005,1.0,105,-0.002016444169943732,0.0008577124789184154
7.036899110760361,12.829501183472106,7.089533772952236,peakerr,reldiff_le,0.02,-0.1,339,-0.0020143533399323843,-0.022812900532779068
7.036902503790246,12.909284711759486,7.089757937435337,midday,profile_abs_le,1250.0,0.1,288,-0.002010960310046883,0.05697062775460182
7.036909785635421,12.851399498975832,7.089765127929951,all,ratio_le,0.01,0.15,209,-0.0020036784648720385,-0.000914585029052617
7.036933396645742,12.868677885381594,7.089788442740745,day,absdiff_le,150.0,0.3,179,-0.0019800674545509267,0.01636380137670912
7.036935249765454,12.875002219457073,7.089790272613117,peakerr,reldiff_le,0.01,0.55,238,-0.0019782143348390235,0.022688135452188618
7.036957266068305,12.834029064011412,7.089812012722008,peakerr,ratio_le,0.02,1.0,124,-0.001956198031987988,-0.018285019993472318
7.036989433562966,12.854165200425841,7.089843776676263,night,absdiff_le,300.0,0.05,211,-0.0019240305373271482,0.0018511164209567
7.036992503601542,12.853755773197555,7.089846808201283,day,absdiff_le,100.0,0.15,150,-0.001920960498750901,0.0014416891926707365
7.037002962225447,12.85545397625277,7.089857135622016,peakerr,absdiff_le,150.0,0.1,264,-0.0019105018748462044,0.0031398922478853564
7.037007141408555,12.782609029676607,7.089861262377377,midday,profile_abs_le,1000.0,0.2,204,-0.0019063226917381826,-0.06970505432827778
7.037009321913075,12.868486138388974,7.0898634155275255,peakerr,reldiff_le,0.01,0.4,238,-0.0019041421872181274,0.016172054384089307
7.037022876847951,12.84116246207017,7.089655986397397,midday,reldiff_le,0.02,-0.1,187,-0.0018905872523422573,-0.011151621934715195
7.037036218256016,12.847121955442391,7.089889974456527,evening,absdiff_le,200.0,0.2,106,-0.0018772458442768425,-0.005192128562493181
7.037059139515741,12.841840900826341,7.089912608169629,day,ratio_le,0.08,-0.1,65,-0.0018543245845519252,-0.010473183178543621
7.037085988537956,12.853625705923402,7.08993912037154,peakerr,reldiff_le,0.005,0.55,163,-0.0018274755623375327,0.001311621918517858
7.037100783419644,12.846395079759738,7.089953729651816,peakerr,ratio_le,0.02,0.3,124,-0.0018126806806488815,-0.005919004245146908
7.037108224441041,12.856016316846802,7.089961077325786,night,reldiff_le,0.02,0.1,186,-0.0018052396592525,0.0037022328419169526
7.037120081902687,12.850937441825236,7.089972786035877,midday,absdiff_le,50.0,0.3,93,-0.0017933821976061637,-0.0013766421796486128
7.037126256746736,12.881518300525174,7.089978883416663,peakerr,reldiff_le,0.01,0.7,238,-0.0017872073535576405,0.029204216520289705
7.037138625209555,12.850707585580084,7.089976795549055,midday,ratio_le,0.35,0.05,119,-0.0017748388907383728,-0.0016064984248007619
7.03717585093377,12.851208694287394,7.090027855445878,night,absdiff_le,50.0,0.3,99,-0.0017376131665232109,-0.0011053897174910787
7.037187946603616,12.852182777378074,7.0900397993758535,peakerr,ratio_le,0.01,0.3,86,-0.0017255174966770426,-0.00013130662681071215
7.037216787881444,12.850840231048233,7.090068278840582,night,ratio_le,0.01,0.4,97,-0.0016966762188497242,-0.001473852956651811
7.0372195527079935,12.85131643625621,7.090071008982454,peakerr,absdiff_le,50.0,0.2,159,-0.0016939113922997961,-0.0009976477486741686
7.037230218845303,12.851249305653448,7.0900815413133405,all,absdiff_le,50.0,0.1,277,-0.0016832452549904175,-0.0010647783514361464
7.037254841055293,12.852830191414299,7.090105854638332,day,reldiff_le,0.005,0.7,105,-0.001658623045000418,0.0005161074094139906
7.03725926390528,12.849734841330744,7.090110222003777,night,reldiff_le,0.005,0.7,94,-0.001654200195013722,-0.0025792426741411134
7.037262591010064,12.85327637041061,7.090113507370116,all,reldiff_le,0.01,0.05,399,-0.0016508730902291546,0.0009622864057252656
7.037278331743538,12.864142084343571,7.090129050636486,peakerr,reldiff_le,0.01,0.3,238,-0.0016351323567551646,0.011828000338686806
7.037287196003109,12.851822867357923,7.090137803694148,all,reldiff_le,0.005,0.15,282,-0.001626268097184358,-0.000491216646961945
7.037302796248397,12.86088211006752,7.090153208234754,night,ratio_le,0.08,0.1,250,-0.0016106678518958972,0.00856802606263507
7.037304156878962,12.829501183472106,7.089933737777554,peakerr,absdiff_le,300.0,-0.1,359,-0.0016093072213312354,-0.022812900532779068
7.037310318886815,12.853296419035118,7.090160636501865,midday,absdiff_le,100.0,0.15,132,-0.00160314521347793,0.0009823350302333722
7.037311594416387,12.847887378418157,7.090161896029949,evening,absdiff_le,200.0,0.15,106,-0.0016018696839061874,-0.004426705586727309
7.037316222247872,12.853933718334924,7.090166465805405,evening,ratio_le,0.01,0.7,84,-0.0015972418524210497,0.001619634330038977
7.037343241528203,12.862821897656854,7.09019314612955,day,absdiff_le,150.0,0.2,179,-0.0015702225720906071,0.0105078136519694
7.03736143292437,12.853423476296614,7.090211109315116,evening,ratio_le,0.01,0.55,84,-0.0015520311759233962,0.0011093922917293497
7.0373764501535,12.850615033305694,7.090225938153486,all,ratio_le,0.02,0.05,283,-0.0015370139467929533,-0.0016990506991909626
7.037386998729499,12.85067539083474,7.090236354397867,night,ratio_le,0.02,0.1,126,-0.001526465370794483,-0.001638693170145089
7.03743840021114,12.85194562076572,7.090287111049223,night,absdiff_le,100.0,0.1,118,-0.0014750638891536383,-0.00036846323916428503
7.037459890031515,12.863691514050293,7.090418738289691,all,absdiff_le,300.0,0.05,626,-0.0014535740687779963,0.011377430045408587
7.03746043963415,12.851704360652183,7.090308873988232,all,ratio_le,0.01,0.1,209,-0.0014530244661434821,-0.0006097233527011525
7.037461907924923,12.835355778537346,7.090310323859334,midday,absdiff_le,200.0,-0.25,168,-0.0014515561753700723,-0.01695830546753818
7.037470754015598,12.854954202411545,7.090319058976026,evening,absdiff_le,50.0,1.0,64,-0.001442710084694987,0.002640118406660008
7.037476588735908,12.853267990854714,7.090324820499918,peakerr,reldiff_le,0.005,0.4,163,-0.0014368753643854149,0.0009539068498298775
7.037479031865798,12.843286947040752,7.090327232980806,peakerr,ratio_le,0.05,-0.25,181,-0.00143443223449502,-0.009027136964132154
7.037482850935542,12.800680527843616,7.090331004140414,midday,profile_abs_le,750.0,0.15,108,-0.0014306131647510156,-0.051633556161268856
7.037492207966081,12.848368081174785,7.090340243787244,peakerr,ratio_le,0.02,0.2,124,-0.0014212561342121788,-0.003946002830099715
7.037498508534651,12.851815795910076,7.09034646531534,night,absdiff_le,200.0,0.05,168,-0.0014149555656421953,-0.0004982880948087853
7.037515583938745,12.85037424504302,7.090363326508925,night,reldiff_le,0.01,0.1,125,-0.0013978801615479597,-0.0019398389618654477
7.0375179812403195,12.758357838048937,7.089488246360198,day,absdiff_le,500.0,-0.25,313,-0.0013954828599738178,-0.09395624595594754
7.037553370192279,12.852873822867492,7.090400638734866,day,absdiff_le,100.0,0.1,150,-0.0013600939080147256,0.0005597388626075173
7.037557832166813,12.850986942091128,7.090405044734041,day,absdiff_le,50.0,0.2,104,-0.0013556319334799838,-0.0013271419137570462
7.037562708810836,12.852719596969425,7.090409860200691,day,reldiff_le,0.005,0.55,105,-0.0013507552894571617,0.00040551296454083285
7.037563947993528,12.853083059195022,7.090411083837868,evening,ratio_le,0.01,0.4,84,-0.0013495161067655914,0.0007689751901374109
7.037573776152739,12.819842179205926,7.09042078870307,midday,absdiff_le,200.0,-0.5,168,-0.0013396879475546797,-0.03247190479895856
7.037575017983172,12.86516612309884,7.090422014954771,night,ratio_le,0.08,0.15,250,-0.0013384461171215278,0.01285203909395527
7.037579258030469,12.86625771456326,7.09042620181078,night,reldiff_le,0.03,0.1,238,-0.001334206069824262,0.013943630558374664
7.037583082612121,12.853250036150229,7.090429978413157,evening,absdiff_le,150.0,0.55,95,-0.0013303814881719944,0.0009359521453440323
7.037583082612121,12.853250036150229,7.090429978413157,evening,reldiff_le,0.01,0.55,95,-0.0013303814881719944,0.0009359521453440323
7.037583640456953,12.859798030298172,7.090430529259836,peakerr,reldiff_le,0.01,0.2,238,-0.0013298236433403332,0.0074839462932878575
7.0375843537380645,12.83246161816273,7.090431233592856,day,profile_abs_le,750.0,0.05,144,-0.0013291103622288247,-0.019852465842154388
7.037595216591293,12.89102223894059,7.090441960171864,night,reldiff_le,0.02,1.0,186,-0.0013182475090003365,0.0387081549357049
7.037601459956573,12.850287536189487,7.0904481252142855,night,reldiff_le,0.005,0.55,94,-0.0013120041437204577,-0.0020265478153973504
7.037603400935878,12.800951598327421,7.089898006797335,peakerr,absdiff_le,300.0,-0.25,359,-0.0013100631644151761,-0.05136248567746371
7.037615606804875,12.85989390379448,7.090462094590736,day,absdiff_le,150.0,0.15,179,-0.0012978572954178702,0.007579819789595987
7.03761704824089,12.851208694287394,7.090463517943974,night,ratio_le,0.01,0.3,97,-0.0012964158594028774,-0.0011053897174910787
7.037625746623616,12.851565848193381,7.0904721072057075,peakerr,absdiff_le,50.0,0.15,159,-0.0012877174766776633,-0.000748235811503406
7.037636436954011,12.852295894633542,7.090482663426177,evening,absdiff_le,150.0,0.4,95,-0.0012770271462825278,-1.818937134245857e-05
7.037636436954011,12.852295894633542,7.090482663426177,evening,reldiff_le,0.01,0.4,95,-0.0012770271462825278,-1.818937134245857e-05
7.037645333103856,12.853933718334924,7.09049144797405,evening,reldiff_le,0.005,0.7,75,-0.0012681309964373,0.001619634330038977
7.037651144549013,12.853933718334924,7.090497186514774,evening,absdiff_le,50.0,0.7,64,-0.0012623195512802,0.001619634330038977
7.037653756578388,12.896497257254827,7.090499765776308,day,profile_abs_le,1500.0,0.05,432,-0.0012597075219051845,0.0441831732499427
